"Freq"	"S22 magnitude"			"S22 phase"		
24.834375	3.045E-04	6.764E-04	7.023E-01	-127.770	-106.8	-73.464
24.843750	6.434E-04	3.566E-04	7.626E-01	-113.037	-129.195	-81.969
24.853125	7.160E-04	3.366E-04	8.113E-01	91.793	0.217	-90.699
24.862500	6.089E-04	1.173E-03	8.519E-01	-32.983	-98.057	-99.37
24.871875	1.025E-03	5.124E-04	8.854E-01	4.695	-31.616	-107.476
24.881250	5.459E-04	5.373E-04	9.158E-01	34.641	-28.214	-115.061
24.890625	2.875E-04	5.141E-04	9.518E-01	-75.454	-85.446	-122.635
24.900000	4.832E-04	3.539E-04	9.923E-01	74.156	-4.589	-130.635
24.909375	6.089E-04	4.211E-05	1.025E+00	1.512	174.924	-139.091
24.918750	4.126E-04	5.807E-04	1.048E+00	-108.995	-33.004	-147.932
24.928125	2.627E-04	1.667E-04	1.056E+00	28.856	-56.633	-156.683
24.937500	3.323E-04	9.305E-05	1.051E+00	65.119	-163.701	-164.772
24.946875	5.481E-04	3.837E-04	1.039E+00	6.609	177.831	-172.492
24.956250	4.006E-04	3.523E-04	1.021E+00	60.630	142.414	-179.827
24.965625	7.878E-04	5.958E-04	1.003E+00	-128.054	42.273	173.369
24.975000	3.240E-04	3.698E-04	9.796E-01	7.445	-59.395	166.724
24.984375	6.401E-04	5.013E-05	9.502E-01	-21.364	-85.436	160.653
24.993750	5.646E-04	6.051E-04	9.201E-01	-22.885	-56.188	155.134
25.003125	6.003E-04	2.286E-04	8.934E-01	-117.829	-91.053	150.444
25.012500	3.297E-04	6.007E-04	8.741E-01	144.261	108.566	146.134
25.021875	6.994E-04	5.988E-04	8.640E-01	11.791	-23.971	142.172
25.031250	4.011E-04	1.064E-04	8.592E-01	-26.443	-55.595	138.113
25.040625	3.088E-04	4.122E-04	8.608E-01	-174.401	142.653	134.102
25.050000	6.294E-04	5.350E-04	8.635E-01	176.290	-174.725	129.712
25.059375	9.453E-05	5.397E-04	8.625E-01	149.784	126.041	125.265
25.068750	1.345E-04	3.644E-04	8.619E-01	-30.396	83.224	121.003
25.078125	9.083E-05	2.328E-04	8.596E-01	30.292	137.017	116.96
25.087500	5.288E-04	5.142E-04	8.589E-01	-162.455	168.036	113.247
25.096875	2.626E-04	6.141E-04	8.631E-01	30.549	-134.869	109.545
25.106250	5.351E-04	4.716E-04	8.738E-01	45.174	57.928	106.058
25.115625	1.106E-04	1.824E-04	8.899E-01	124.159	-51.843	102.413
25.125000	2.524E-04	3.649E-04	9.107E-01	116.242	-81.843	98.454
25.134375	1.129E-04	2.530E-04	9.366E-01	160.013	-44.13	94.056
25.143750	4.815E-04	9.449E-04	9.602E-01	57.974	135.915	89.19
25.153125	2.341E-04	4.609E-04	9.854E-01	-29.382	144.363	84.146
25.162500	4.470E-04	1.019E-03	1.007E+00	130.013	65.254	78.746
25.171875	5.958E-04	8.086E-04	1.021E+00	-126.402	21.051	73.159
25.181250	1.479E-04	5.219E-04	1.024E+00	-166.658	25.717	67.241
25.190625	8.151E-04	6.287E-04	1.020E+00	106.968	86.387	61.776
25.200000	2.982E-04	4.592E-04	1.005E+00	53.104	-43.283	56.758
25.209375	1.780E-04	6.882E-04	9.935E-01	138.828	34.291	52.309
25.218750	3.292E-04	1.106E-03	9.845E-01	90.769	167.893	48.582
25.228125	3.170E-04	4.506E-04	9.891E-01	-145.185	36.946	45.279
25.237500	2.589E-04	8.267E-04	1.011E+00	-91.224	-45.428	41.744
25.246875	1.039E-04	6.028E-04	1.041E+00	21.987	-65.558	37.362
25.256250	6.992E-05	7.235E-04	1.072E+00	-102.255	83.32	32.035
25.265625	1.260E-04	5.871E-04	1.092E+00	-155.584	-58.525	25.893
25.275000	5.779E-04	2.124E-04	1.094E+00	120.145	-156.617	19.399
25.284375	5.084E-04	5.053E-04	1.081E+00	119.604	153.062	13.235
25.293750	6.338E-04	6.666E-04	1.055E+00	134.439	-111.505	7.521
25.303125	7.706E-04	8.750E-04	1.025E+00	74.865	-62.45	2.721
25.312500	6.758E-04	5.890E-04	9.977E-01	159.181	-168.726	-1.538
25.321875	3.719E-04	1.691E-04	9.765E-01	-123.684	127.393	-5.458
25.331250	3.729E-04	4.738E-04	9.640E-01	-119.011	-83.506	-9.218
25.340625	1.434E-04	1.895E-04	9.506E-01	-111.352	-62.937	-12.905
25.350000	3.779E-04	3.848E-04	9.412E-01	-130.007	-109.453	-16.694
25.359375	4.612E-04	4.669E-04	9.312E-01	61.528	-5.481	-20.453
25.368750	3.511E-04	8.632E-04	9.210E-01	57.049	-27.319	-24.141
25.378125	2.467E-04	1.555E-04	9.122E-01	117.246	127.362	-27.639
25.387500	5.137E-04	3.760E-04	9.041E-01	150.376	-51.724	-31.005
25.396875	1.020E-03	5.310E-04	9.014E-01	-102.588	55.38	-34.282
25.406250	2.721E-04	7.446E-04	9.001E-01	96.401	67.936	-37.591
25.415625	3.360E-04	5.841E-04	8.987E-01	-49.020	-69.953	-40.912
25.425000	8.510E-04	3.043E-04	8.998E-01	173.664	11.294	-44.309
25.434375	5.116E-04	4.203E-04	9.013E-01	152.487	175.205	-47.648
25.443750	1.767E-04	4.305E-04	9.041E-01	164.042	-81.387	-50.952
25.453125	3.440E-04	1.436E-04	9.088E-01	-139.268	-62.397	-54.096
25.462500	1.019E-03	1.232E-03	9.185E-01	-39.895	3.119	-57.411
25.471875	5.118E-04	1.377E-04	9.297E-01	171.934	-66.249	-60.976
25.481250	3.788E-04	5.713E-04	9.417E-01	-94.792	-54.65	-64.976
25.490625	6.030E-04	7.076E-04	9.492E-01	157.977	50.667	-69.141
25.500000	2.285E-04	1.184E-03	9.533E-01	87.996	-11.774	-73.459
25.509375	5.360E-04	1.232E-03	9.526E-01	-88.553	35.948	-77.9
25.518750	8.172E-04	7.691E-04	9.440E-01	136.064	147.673	-81.945
25.528125	3.420E-04	6.394E-04	9.334E-01	111.969	-116.889	-85.399
25.537500	4.733E-04	5.939E-04	9.275E-01	-140.213	77.569	-88.499
25.546875	5.189E-04	1.929E-04	9.303E-01	82.997	-97.216	-91.217
25.556250	3.294E-04	5.157E-04	9.411E-01	105.239	-57.799	-94.082
25.565625	1.225E-03	6.609E-04	9.585E-01	56.304	-107.916	-97.137
25.575000	2.409E-04	2.485E-04	9.803E-01	-28.053	-110.643	-100.569
25.584375	4.809E-04	1.534E-04	1.004E+00	59.260	148.54	-104.543
25.593750	7.381E-04	6.860E-04	1.023E+00	-147.521	-124.63	-108.843
25.603125	1.984E-04	1.309E-03	1.039E+00	157.624	-58.445	-113.603
25.612500	5.121E-04	3.773E-04	1.049E+00	-177.633	-162.521	-118.222
25.621875	4.050E-04	8.353E-04	1.058E+00	99.313	113.284	-122.996
25.631250	1.020E-03	6.528E-04	1.060E+00	-101.049	83.756	-127.838
25.640625	4.567E-04	5.279E-04	1.064E+00	168.826	-114.018	-132.754
25.650000	3.344E-04	4.180E-04	1.059E+00	159.428	162.507	-137.861
25.659375	1.883E-04	1.353E-03	1.049E+00	44.013	102.102	-142.632
25.668750	6.166E-04	6.429E-04	1.027E+00	129.424	-157.31	-147.19
25.678125	9.621E-04	1.139E-03	1.002E+00	17.244	-19.688	-151.195
25.687500	3.623E-04	9.742E-04	9.810E-01	9.234	111.485	-154.441
25.696875	6.738E-04	8.442E-04	9.687E-01	136.153	-0.051	-157.337
25.706250	2.957E-04	3.034E-04	9.659E-01	87.839	-133.82	-160.349
25.715625	5.721E-04	1.052E-03	9.686E-01	114.162	-109.776	-163.539
25.725000	8.657E-04	8.863E-04	9.738E-01	6.268	135.194	-167.189
25.734375	2.861E-04	4.095E-04	9.769E-01	44.955	43.497	-171.123
25.743750	7.850E-04	3.404E-04	9.771E-01	-92.871	168.431	-175.34
25.753125	6.006E-04	4.313E-04	9.751E-01	10.805	102.754	-179.313
25.762500	4.129E-04	9.694E-04	9.659E-01	170.888	111.345	176.708
25.771875	1.011E-03	7.128E-04	9.580E-01	138.048	58.838	172.844
25.781250	6.289E-04	6.010E-04	9.500E-01	122.881	-129	169.312
25.790625	5.188E-04	1.057E-04	9.439E-01	148.832	24.352	165.713
25.800000	1.190E-04	7.524E-04	9.364E-01	48.620	1.274	162.311
25.809375	4.598E-04	2.650E-04	9.294E-01	-114.777	-76.282	158.999
25.818750	6.681E-04	1.221E-03	9.217E-01	-62.613	-163.119	155.539
25.828125	8.719E-04	6.177E-04	9.167E-01	-177.237	66.045	152.296
25.837500	2.969E-04	5.886E-04	9.128E-01	1.785	142.526	149.033
25.846875	8.913E-04	1.509E-03	9.088E-01	-56.471	-21.518	145.955
25.856250	5.396E-04	3.345E-04	9.061E-01	-128.525	6.579	142.775
25.865625	8.153E-05	4.187E-04	9.045E-01	-175.433	-18.871	139.6
25.875000	4.272E-04	2.157E-04	9.034E-01	-154.149	-111.965	136.45
25.884375	2.391E-04	5.238E-04	9.042E-01	-89.893	-95.994	133.36
25.893750	7.740E-04	3.798E-04	9.065E-01	172.202	79.148	130.162
25.903125	1.985E-04	2.914E-04	9.106E-01	-112.961	-145.01	127
25.912500	6.300E-04	6.196E-04	9.150E-01	-75.556	29.457	123.79
25.921875	7.100E-04	4.552E-04	9.230E-01	-80.253	-154.451	120.53
25.931250	6.896E-04	3.870E-04	9.304E-01	-101.949	-142.371	117.041
25.940625	1.063E-03	1.111E-03	9.366E-01	-164.070	-160.017	113.673
25.950000	6.125E-04	5.178E-04	9.400E-01	0.304	-90.263	110.074
25.959375	5.382E-04	6.486E-04	9.418E-01	16.600	-150.493	106.395
25.968750	2.379E-04	2.038E-03	9.447E-01	-87.290	170.187	103.095
25.978125	8.443E-04	4.755E-04	9.506E-01	55.801	20.285	99.76
25.987500	7.681E-04	1.308E-03	9.571E-01	-26.552	77.168	96.307
25.996875	5.325E-04	1.048E-03	9.690E-01	45.773	7.609	92.637
26.006250	4.938E-04	4.175E-04	9.803E-01	101.939	-90.621	88.759
26.015625	5.064E-05	7.145E-04	9.898E-01	-41.215	-137.819	84.533
26.025000	1.192E-03	1.531E-03	9.893E-01	151.217	131.926	80.248
26.034375	3.873E-04	7.857E-04	9.865E-01	131.814	-147.834	76.185
26.043750	6.003E-04	8.032E-04	9.773E-01	-85.214	-135.338	72.4
26.053125	1.453E-04	3.201E-04	9.714E-01	148.541	106.919	68.959
26.062500	1.148E-03	6.677E-04	9.687E-01	55.439	-26.459	65.834
26.071875	7.801E-04	1.813E-04	9.711E-01	-19.888	-134.317	62.55
26.081250	1.503E-03	7.566E-04	9.826E-01	-158.671	33.853	59.211
26.090625	3.212E-04	8.056E-04	9.940E-01	-109.406	179.051	55.501
26.100000	8.211E-04	1.136E-03	1.002E+00	-4.368	-17.754	51.275
26.109375	5.561E-04	3.227E-04	1.010E+00	-17.928	39.995	46.841
26.118750	9.052E-04	3.525E-04	1.008E+00	-3.466	10.988	42.32
26.128125	6.016E-04	3.861E-04	1.000E+00	-143.349	-86.234	38.004
26.137500	7.171E-04	9.319E-04	9.888E-01	161.056	147.875	33.921
26.146875	8.603E-04	5.831E-04	9.782E-01	10.845	62.553	30.23
26.156250	3.993E-04	1.407E-03	9.696E-01	-134.722	-179.306	26.791
26.165625	5.861E-04	1.827E-04	9.639E-01	51.513	-162.534	23.438
26.175000	5.558E-04	1.088E-03	9.625E-01	-72.854	-136.796	19.897
26.184375	3.975E-04	7.126E-04	9.613E-01	0.941	158.449	16.359
26.193750	1.046E-03	7.171E-04	9.582E-01	-122.844	42.386	12.614
26.203125	9.208E-04	1.138E-03	9.552E-01	17.609	44.622	8.953
26.212500	8.744E-04	1.387E-03	9.495E-01	-79.254	19.328	5.297
26.221875	8.751E-04	5.288E-04	9.432E-01	85.314	-5.175	1.666
26.231250	9.753E-04	8.431E-04	9.369E-01	58.625	-34.102	-1.734
26.240625	4.435E-04	7.590E-04	9.331E-01	-128.821	28.769	-5.035
26.250000	9.682E-04	3.959E-04	9.299E-01	126.903	112.321	-8.468
26.259375	3.447E-04	1.103E-03	9.289E-01	76.544	8.132	-11.907
26.268750	1.809E-04	1.177E-03	9.282E-01	-83.550	-179.081	-15.332
26.278125	9.866E-04	9.809E-04	9.277E-01	83.398	-86.614	-18.775
26.287500	4.089E-04	1.331E-03	9.269E-01	14.090	-128.8	-22.147
26.296875	7.313E-04	5.490E-04	9.261E-01	-146.378	50.501	-25.681
26.306250	7.664E-04	8.865E-04	9.265E-01	-111.433	166.239	-29.185
26.315625	1.170E-03	4.267E-04	9.262E-01	33.040	-60.013	-32.695
26.325000	6.562E-04	1.307E-04	9.247E-01	124.307	2.623	-36.181
26.334375	6.543E-04	7.857E-04	9.252E-01	94.169	-166.122	-39.633
26.343750	8.251E-04	7.180E-04	9.240E-01	-97.435	-13.123	-43.09
26.353125	3.926E-04	9.429E-05	9.236E-01	19.150	-132.789	-46.614
26.362500	1.236E-03	1.046E-03	9.269E-01	-51.554	-163.198	-49.964
26.371875	8.374E-04	9.839E-04	9.292E-01	31.266	154.537	-53.605
26.381250	3.864E-04	4.326E-04	9.297E-01	-169.130	-147.409	-57.339
26.390625	9.003E-04	4.769E-04	9.283E-01	-54.733	166.256	-61.044
26.400000	1.335E-03	3.089E-04	9.262E-01	45.891	-108.109	-64.682
26.409375	6.710E-04	6.460E-04	9.230E-01	178.464	83.799	-68.09
26.418750	5.005E-04	8.621E-04	9.216E-01	-169.566	-74.777	-71.232
26.428125	4.883E-04	3.432E-04	9.230E-01	128.310	-23.025	-74.361
26.437500	4.982E-04	1.277E-03	9.288E-01	54.122	-68.212	-77.45
26.446875	8.548E-04	3.216E-04	9.425E-01	-84.863	88.872	-80.789
26.456250	7.313E-04	2.977E-04	9.601E-01	-70.298	177.489	-84.346
26.465625	1.195E-03	5.998E-04	9.757E-01	14.877	-41.073	-88.652
26.475000	1.084E-03	9.478E-04	9.878E-01	-51.446	14.611	-93.419
26.484375	5.628E-04	8.191E-04	9.882E-01	-111.509	36.614	-98.363
26.493750	9.824E-04	9.008E-04	9.804E-01	173.491	165.982	-103.026
26.503125	6.673E-04	8.686E-04	9.675E-01	92.948	-88.224	-107.256
26.512500	1.383E-03	6.065E-04	9.553E-01	28.226	-87.238	-111.079
26.521875	6.231E-04	1.620E-03	9.457E-01	-125.801	65.466	-114.354
26.531250	4.593E-04	7.351E-04	9.424E-01	-5.553	179.579	-117.51
26.540625	2.567E-04	6.816E-04	9.448E-01	-58.323	83.28	-120.862
26.550000	5.541E-04	7.241E-04	9.521E-01	-168.720	4.994	-124.393
26.559375	5.436E-04	5.346E-04	9.626E-01	-79.696	-20.353	-128.138
26.568750	9.254E-04	3.480E-04	9.667E-01	-51.133	78.755	-132.356
26.578125	4.501E-04	1.669E-03	9.690E-01	-70.278	-45.666	-136.776
26.587500	1.280E-03	9.743E-05	9.666E-01	44.012	-118.568	-141.161
26.596875	9.445E-04	8.371E-04	9.614E-01	9.411	-17.653	-145.326
26.606250	1.681E-04	6.644E-04	9.555E-01	-75.711	-98.754	-149.31
26.615625	7.816E-04	8.740E-04	9.522E-01	-103.881	-91.505	-153.335
26.625000	7.975E-04	4.402E-04	9.499E-01	164.983	-167.964	-157.364
26.634375	6.142E-04	5.301E-04	9.479E-01	69.509	47.364	-161.366
26.643750	1.538E-03	8.094E-04	9.437E-01	118.624	76.051	-165.284
26.653125	7.638E-04	1.143E-03	9.424E-01	-112.616	162.28	-169.418
26.662500	1.580E-03	1.418E-03	9.363E-01	78.819	-167.953	-173.348
26.671875	1.189E-03	1.615E-03	9.320E-01	39.234	-60.602	-177.145
26.681250	7.011E-04	5.360E-04	9.255E-01	-61.470	-178.243	178.855
26.690625	7.737E-04	2.083E-03	9.225E-01	-55.813	53.427	175.145
26.700000	6.894E-04	5.237E-04	9.195E-01	-125.023	176.556	171.323
26.709375	7.265E-04	6.861E-04	9.162E-01	58.643	-100.551	167.472
26.718750	1.021E-03	3.715E-04	9.130E-01	69.202	29.841	163.691
26.728125	7.439E-04	3.976E-04	9.126E-01	-57.747	3.632	159.94
26.737500	7.356E-04	6.138E-04	9.133E-01	-128.002	54.474	156.095
26.746875	7.545E-04	1.197E-03	9.154E-01	84.385	-106.724	152.353
26.756250	5.749E-04	1.051E-03	9.209E-01	-50.495	-93.135	148.464
26.765625	4.882E-04	4.739E-04	9.245E-01	-99.237	56.339	144.443
26.775000	2.572E-04	1.207E-03	9.311E-01	-96.916	-146.078	140.264
26.784375	4.671E-04	1.364E-03	9.340E-01	84.023	21.235	135.899
26.793750	1.746E-03	2.049E-03	9.371E-01	-72.724	-148.445	131.527
26.803125	6.532E-04	6.785E-04	9.331E-01	114.786	-160.489	127.05
26.812500	8.832E-04	2.155E-03	9.314E-01	75.994	124.187	122.581
26.821875	4.765E-04	7.370E-04	9.297E-01	-136.219	-98.614	118.194
26.831250	1.211E-03	7.213E-04	9.273E-01	-42.345	-34.503	113.931
26.840625	6.917E-04	1.445E-03	9.259E-01	84.850	-11.823	109.667
26.850000	5.429E-04	9.943E-04	9.251E-01	21.617	-61.324	105.41
26.859375	9.513E-04	7.562E-04	9.234E-01	-167.745	116.783	101.08
26.868750	5.457E-04	9.222E-04	9.236E-01	10.399	-179.836	96.82
26.878125	1.641E-03	2.274E-04	9.238E-01	102.019	-74.86	92.735
26.887500	3.728E-04	4.850E-04	9.297E-01	-3.295	4.149	88.651
26.896875	1.170E-03	1.114E-03	9.391E-01	-174.261	-149.195	84.361
26.906250	9.062E-04	4.051E-04	9.540E-01	-164.619	13.395	79.682
26.915625	9.396E-04	1.262E-03	9.661E-01	110.455	148.46	74.591
26.925000	5.732E-04	4.122E-04	9.745E-01	36.972	-125.593	69.094
26.934375	3.755E-04	5.698E-04	9.769E-01	-51.275	146.956	63.281
26.943750	1.255E-03	9.709E-04	9.710E-01	-63.989	-136.217	57.583
26.953125	7.939E-04	5.285E-04	9.596E-01	-7.810	83.65	52
26.962500	2.223E-03	6.343E-04	9.444E-01	7.737	-7.324	46.681
26.971875	9.813E-04	6.283E-04	9.320E-01	160.732	-66.112	41.647
26.981250	1.653E-03	1.754E-03	9.229E-01	11.231	-80.471	36.829
26.990625	6.596E-04	1.013E-03	9.141E-01	29.358	-46.822	31.929
27.000000	2.150E-04	2.583E-04	9.110E-01	-44.908	21.628	27.078
27.009375	1.139E-03	3.135E-04	9.082E-01	-118.970	-65.992	21.925
27.018750	4.516E-04	7.728E-04	9.056E-01	11.748	-88.649	16.692
27.028125	6.343E-04	4.008E-04	8.992E-01	85.595	158.362	11.397
27.037500	7.929E-04	9.465E-04	8.937E-01	-169.172	56.007	6.041
27.046875	5.839E-04	5.782E-04	8.935E-01	-84.132	-170.733	0.683
27.056250	6.610E-04	3.190E-04	8.879E-01	-10.050	-59.891	-4.876
27.065625	1.103E-03	7.621E-04	8.833E-01	-33.619	95.027	-10.421
27.075000	6.035E-04	4.722E-04	8.787E-01	-104.901	-6.287	-16.104
27.084375	4.530E-04	2.610E-04	8.745E-01	-139.794	-54.395	-21.952
27.093750	1.319E-03	1.195E-03	8.716E-01	59.607	-30.574	-27.726
27.103125	1.256E-03	1.265E-03	8.730E-01	-25.058	-134.685	-33.709
27.112500	8.927E-04	1.389E-03	8.808E-01	83.707	34.758	-40.301
27.121875	1.099E-03	1.802E-03	8.850E-01	34.868	-71.782	-47.277
27.131250	5.350E-04	1.362E-03	8.839E-01	79.578	162.153	-55.083
27.140625	1.132E-03	5.673E-04	8.750E-01	85.179	-15.239	-63.429
27.150000	5.092E-05	7.095E-04	8.567E-01	-9.011	-156.038	-71.982
27.159375	4.918E-04	2.838E-04	8.275E-01	-17.582	41.422	-80.659
27.168750	8.005E-04	2.472E-04	7.898E-01	-178.910	-32.22	-89.069
27.178125	4.816E-04	2.965E-04	7.469E-01	121.812	127.295	-97.403
27.187500	1.371E-03	6.581E-04	7.038E-01	-66.237	-82.846	-105.582
27.196875	1.282E-03	1.214E-03	6.569E-01	129.705	144.5	-113.62
27.206250	7.875E-04	6.882E-04	6.112E-01	60.005	-174.284	-121.326
27.215625	9.611E-04	8.129E-04	5.655E-01	-24.130	-8.831	-129.088
27.225000	1.105E-03	1.341E-03	5.210E-01	67.336	-142.175	-136.567
27.234375	6.521E-04	9.526E-04	4.750E-01	-134.920	51.017	-143.697
27.243750	1.037E-03	1.102E-03	4.311E-01	127.530	63.221	-150.568
27.253125	7.825E-04	2.026E-03	3.890E-01	-178.325	146.509	-156.758
27.262500	7.103E-04	1.035E-03	3.494E-01	87.909	-83.399	-162.676
27.271875	9.957E-04	1.266E-03	3.135E-01	153.299	60.798	-168.024
27.281250	9.674E-04	8.055E-04	2.829E-01	-163.187	-83.472	-172.797
27.290625	4.143E-04	6.931E-04	2.555E-01	-176.064	34.625	-177.287
27.300000	1.096E-03	6.022E-04	2.315E-01	38.424	-137.88	178.485
27.309375	5.473E-04	1.047E-03	2.101E-01	-168.096	-68.452	174.082
27.318750	3.626E-04	5.075E-04	1.904E-01	-139.648	-73.178	169.57
27.328125	1.021E-03	5.676E-04	1.714E-01	157.054	-23.706	165.394
27.337500	8.329E-04	6.890E-04	1.551E-01	-70.006	75.055	161.388
27.346875	8.255E-04	4.527E-04	1.385E-01	84.577	120.166	158.393
27.356250	4.560E-04	5.621E-04	1.252E-01	17.056	-125.482	155.663
27.365625	3.094E-04	7.350E-04	1.133E-01	-88.848	135.385	152.887
27.375000	8.413E-05	8.098E-04	1.042E-01	-24.614	164.928	150.445
27.384375	1.015E-03	4.708E-04	9.530E-02	-155.187	-86.745	147.914
27.393750	9.127E-04	3.262E-04	8.819E-02	-163.979	45.536	145.096
27.403125	4.836E-04	3.332E-04	8.002E-02	164.274	-86.023	143.549
27.412500	1.093E-03	1.178E-03	7.205E-02	170.381	-131.37	141.344
27.421875	7.365E-04	3.461E-04	6.631E-02	59.815	-158.854	138.564
27.431250	8.620E-04	4.839E-04	6.233E-02	-156.403	107.701	136.368
27.440625	1.104E-03	5.863E-04	5.799E-02	21.720	-72.93	134.576
27.450000	1.308E-03	2.867E-04	5.303E-02	15.905	-53.224	132.985
27.459375	8.618E-04	1.242E-03	4.925E-02	-71.933	171.449	130.335
27.468750	1.193E-03	3.759E-04	4.732E-02	-16.565	-17.086	128.734
27.478125	7.291E-05	8.778E-04	4.241E-02	10.215	117.777	125.937
27.487500	1.622E-03	6.678E-04	4.039E-02	-154.360	-121.947	125.08
27.496875	7.584E-04	1.131E-03	3.693E-02	94.113	-113.157	123.034
27.506250	9.333E-04	4.494E-04	3.482E-02	173.614	176.636	121.801
27.515625	6.437E-04	4.888E-04	3.036E-02	-21.083	76.707	120.244
27.525000	1.122E-03	4.083E-04	2.911E-02	-16.642	-69.219	117.382
27.534375	6.598E-04	7.787E-04	2.741E-02	-11.499	-11.547	117.287
27.543750	6.729E-04	8.141E-04	2.675E-02	-55.964	-129.385	115.55
27.553125	9.579E-04	1.872E-04	2.376E-02	61.094	7.831	114.911
27.562500	8.172E-04	6.126E-04	2.214E-02	174.788	121.332	112.17
27.571875	8.442E-04	1.066E-03	2.150E-02	154.512	179.436	112.05
27.581250	4.463E-04	4.455E-04	2.034E-02	84.715	159.194	109.969
27.590625	4.342E-04	2.136E-04	1.877E-02	-5.929	-147.683	110.109
27.600000	2.395E-04	1.030E-03	1.800E-02	106.086	78.057	105.566
27.609375	1.034E-03	1.928E-04	1.668E-02	101.202	50.469	107.943
27.618750	6.260E-04	6.605E-04	1.614E-02	12.896	142.978	110.065
27.628125	2.229E-04	3.505E-04	1.523E-02	55.758	136.769	107.429
27.637500	1.028E-03	9.989E-04	1.436E-02	-48.594	-93.305	102.212
27.646875	1.020E-03	6.503E-04	1.393E-02	-74.470	126.872	103.911
27.656250	5.916E-04	4.042E-04	1.301E-02	-124.075	28.133	103.418
27.665625	1.023E-03	2.057E-04	1.176E-02	-169.653	-16.519	101.929
27.675000	1.843E-03	4.880E-04	1.192E-02	-67.401	37.697	98.663
27.684375	1.777E-04	1.202E-03	1.133E-02	-29.249	147.502	96.984
27.693750	3.031E-04	3.011E-04	1.115E-02	-91.472	-33.111	100.03
27.703125	7.706E-04	2.857E-04	1.058E-02	70.790	-37.709	98.323
27.712500	8.465E-04	8.668E-04	9.771E-03	-64.320	-157.332	98.156
27.721875	1.108E-03	2.749E-04	8.476E-03	4.041	-34.463	86.327
27.731250	7.358E-04	7.753E-04	8.097E-03	-50.180	-47.738	90.979
27.740625	5.798E-04	4.135E-04	7.586E-03	-150.165	-166.247	88.931
27.750000	8.060E-04	9.541E-04	7.196E-03	91.344	40.712	92.715
27.759375	1.137E-03	2.958E-05	6.906E-03	165.407	-133.148	92.012
27.768750	3.061E-04	5.697E-04	6.867E-03	88.651	-172.444	93.512
27.778125	1.103E-03	1.109E-03	7.225E-03	119.199	40.721	92.709
27.787500	1.618E-03	4.378E-04	6.249E-03	-25.323	-86.491	83.079
27.796875	5.607E-04	1.137E-03	7.025E-03	-105.019	49.923	81.982
27.806250	1.185E-03	8.685E-04	6.109E-03	114.411	-63.508	87.612
27.815625	3.236E-04	4.733E-04	5.805E-03	-63.804	-69.288	87.115
27.825000	5.303E-04	2.759E-04	5.374E-03	-84.431	71.656	82.441
27.834375	1.170E-03	6.208E-04	5.710E-03	-31.563	171.395	77.055
27.843750	1.029E-03	7.623E-04	5.692E-03	-38.678	-124	78.071
27.853125	7.402E-04	5.838E-04	5.416E-03	-148.205	-153.775	82.453
27.862500	5.016E-04	3.953E-04	4.888E-03	53.388	64.4	75.475
27.871875	4.766E-04	6.006E-04	4.351E-03	-165.763	58.963	81.381
27.881250	1.696E-03	1.252E-03	4.640E-03	144.003	64.913	75.324
27.890625	6.525E-04	9.670E-04	4.474E-03	-38.514	107.273	88.597
27.900000	5.021E-04	3.134E-04	3.199E-03	-71.000	-116.211	63.189
27.909375	7.832E-04	8.680E-04	3.255E-03	-173.077	-107.971	73.097
27.918750	1.649E-04	1.237E-03	3.104E-03	169.838	-86.684	64.049
27.928125	1.014E-03	3.303E-04	3.570E-03	-144.485	-117.479	71.019
27.937500	5.814E-04	7.430E-04	3.397E-03	-56.070	-31.443	67.55
27.946875	8.711E-04	3.174E-04	3.399E-03	-82.593	156.034	69.849
27.956250	7.115E-04	7.695E-04	3.258E-03	11.769	-127.779	69.231
27.965625	1.042E-03	5.143E-04	3.478E-03	54.216	58.215	81.117
27.975000	7.211E-04	3.408E-04	3.334E-03	8.310	-149.351	63.714
27.984375	8.851E-04	7.793E-04	3.442E-03	-33.884	60.116	83.084
27.993750	8.608E-04	4.477E-04	2.975E-03	108.450	-152.29	55.601
28.003125	3.788E-04	4.351E-04	2.501E-03	-68.927	-175.881	68.333
28.012500	1.467E-03	5.345E-04	2.856E-03	-161.630	126.673	73.347
28.021875	5.977E-04	5.827E-04	2.297E-03	-141.911	-50.029	51.52
28.031250	8.632E-04	5.542E-04	2.140E-03	-149.573	-137.791	62.259
28.040625	1.037E-03	6.286E-04	1.772E-03	-39.025	179.797	56.362
28.050000	1.170E-03	1.667E-03	2.066E-03	45.933	60.473	49.088
28.059375	5.919E-04	8.328E-04	3.306E-03	29.715	-48.635	46.976
28.068750	7.111E-04	9.989E-04	2.470E-03	34.347	144.825	45.986
28.078125	5.308E-04	5.439E-04	2.635E-03	109.883	2.568	70.438
28.087500	5.301E-04	1.677E-04	2.205E-03	94.670	-26.336	58.957
28.096875	8.781E-04	3.694E-04	2.107E-03	-60.138	57.272	65.765
28.106250	2.896E-04	8.442E-04	1.947E-03	-12.164	-108.216	59.863
28.115625	7.267E-04	6.146E-04	1.318E-03	155.831	-111.379	39.849
28.125000	6.377E-04	4.126E-04	1.713E-03	86.409	69.699	65.233
28.134375	4.222E-04	2.832E-04	2.321E-03	-24.996	-179.999	51.826
28.143750	5.007E-04	1.837E-05	1.232E-03	109.997	-118.599	28.978
